-2.01689	0.003969	1.10528
-1.89081	0.004738	1.05117
-1.95283	0.113641	1.08098
-2.08012	0.112215	1.13294
-2.14434	0.003269	1.15717
-2.07968	-0.105075	1.13331
-1.95283	-0.105017	1.08067
-1.76704	0.005554	0.993426
-1.82877	0.115562	1.02299
-1.88981	0.224248	1.05552
-2.01576	0.221663	1.10986
-2.14382	0.2199	1.16026
-2.20895	0.11121	1.1819
-2.27476	0.002668	1.20165
-2.20888	-0.105433	1.18064
-2.14262	-0.213715	1.16131
-2.01501	-0.21398	1.11061
-1.88918	-0.214903	1.05658
-1.82817	-0.105281	1.02424
-1.64494	0.006382	0.93411
-1.70584	0.117799	0.964427
-1.7659	0.227605	0.99826
-1.82576	0.33585	1.03405
-1.95049	0.331701	1.09011
-2.07752	0.328804	1.14239
-2.20716	0.32722	1.18882
-2.27412	0.219003	1.20517
-2.34035	0.110696	1.22388
-2.407	0.002189	1.2404
-2.33976	-0.105993	1.22338
-2.27295	-0.214121	1.20494
-2.20583	-0.322299	1.18818
-2.077	-0.322409	1.14137
-1.95062	-0.323626	1.0888
-1.82529	-0.325815	1.03494
-1.76559	-0.216557	0.999035
-1.70592	-0.105883	0.964415
-1.52381	0.007203	0.874958
-1.58364	0.120229	0.906431
-1.64288	0.231443	0.9412
-1.70194	0.340877	0.978037
-1.76047	0.44847	1.01748
-1.88536	0.442651	1.07167
-2.01219	0.438389	1.12319
-2.14028	0.435607	1.17278
-2.27164	0.434675	1.21354
-2.33897	0.32683	1.22902
-2.40705	0.218957	1.24146
-2.4743	0.110668	1.25646
-2.54189	0.001869	1.2678
-2.47375	-0.106776	1.25444
-2.40534	-0.215042	1.24152
-2.33715	-0.323135	1.22745
-2.26914	-0.431214	1.21318
-2.1395	-0.430825	1.17026
-2.0111	-0.431525	1.12379
-1.88591	-0.434068	1.06973
-1.76121	-0.437932	1.01595
-1.70243	-0.329195	0.977357
-1.64342	-0.218792	0.940515
-1.58399	-0.106669	0.90604
-1.40367	0.007997	0.815942
-1.4637	0.122879	0.846039
-1.52197	0.2358	0.88204
-1.58037	0.346831	0.919674
-1.63778	0.455703	0.960959
-1.69566	0.562675	1.0028
-1.82031	0.554737	1.05541
-1.94586	0.548451	1.10833
-2.07362	0.544395	1.15736
-2.20345	0.542383	1.20157
-2.33602	0.542438	1.23689
-2.40445	0.43512	1.24921
-2.47338	0.327643	1.25881
-2.54188	0.21968	1.26918
-2.61046	0.111092	1.27581
-2.67853	0.001711	1.28084
-2.60929	-0.107659	1.27593
